id	status	length	sequence_sha256	reason
Q9LRY5	retrieved	354	4af56a4f3d11fd5214b6d0717d104872f1a76c9f207564982b9b64fe57b7054b	
Q9LRZ3	retrieved	641	38e9d08b07ba317901abc9b91887f3f04fde21d6d07d89975043714169b28db6	
Q9LRZ4	retrieved	351	908e27ee7e18b968170dacd542ffadf47113bfa21a4fcf7215df8798889765b3	
Q9LRZ6	retrieved	598	48f709e8f22325a9ac24179c651c545c3fc4e00077198218ba7d7f8169b5cbc8	
Q9LS08	retrieved	344	cdcc635d49f9553cf63270014f9e3d1eba3279a4e1a3fe46e07fd04f1f90ddb1	
Q9LS19	retrieved	498	ad1b41ceac55efd370726a5b0af6b6873ea96c0fefff063f24ab3994b93005eb	
Q9LS24	retrieved	292	796253afb85fdc49d702a22dba1feaa0759819fef8eb9be55ec35a920ceccb21	
Q9LS42	retrieved	689	37eb531018d88b211469dfb3ac8010bb59ac176d83b487bba38d3442da305c3e	
Q9LS61	retrieved	216	43c908d0c6a30d2c438d294e4a1410bec8bff2eafcb7c917ce6e077bd47fe6f2	
Q9LSB2	retrieved	386	b32d6a9603ded5204feed646ba8135baba6fdfa0ba8d9cf6fe64603b5ce13fd7	
Q9LSC7	retrieved	296	d78549d00554a5e590b59b969c217682a730c091cb7ad3fc10e97d42934fa65e	
Q9LSE2	retrieved	494	0d7566cdfc74dd1f161f53bc3099ad525d192cfac9bd461d4ad9bd594566bd98	
Q9LSF1	retrieved	421	427f849bb971199311ea5800f9ece1e9c60316ec0a03a2670057109e41ad601b	
Q9LSH4	retrieved	1149	0b81204dbad9262cb0baca79b57bca51ebdb6e5510fb705cd504940a7a591257	
Q9LSI9	retrieved	605	d89e71da3de101e02cd6a56cbebadebe8782087256f9470f10832e8e78c641e7	
Q9LSK7	retrieved	480	65878aac084b5b9a827e2ee8a1a2fe951d601ad701ddbc1e7a7bdba62cb938f8	
Q9LST0	retrieved	477	95d31dfc5efb7a59411c4ab077a7073ea0787d910aadc0183e57109f04291bf2	
Q9LSX7	retrieved	283	bfac1f37a8218e0e474d0a146a62111cce8a869a814ed59c80591fec561a8d37	
Q9LSX9	retrieved	153	a6ee07da806251ceb61ed7d388ba2564fc9c52d02e978deca897227d6bb07739	
Q9LSY0	retrieved	125	ae8896ba3fa1c406e6c625c5b24e30da59b8ee770757686992622ab6a8d4b31e	
Q9LSY1	retrieved	152	2cc399b1baf9d23bea79ad418f75b949d975b110fe1b394063ed4e4587f41e25	
Q9LT47	retrieved	369	d491914d40e49cc9993e4788cc9cc2cd35cb81c1ea20cda20a6c175434d1c7cd	
Q9LT56	retrieved	356	d0f02fd7a36b39b58100b9c8021936c103f8dbc67d376fbbd58be1dcdc7a4cfd	
Q9LT75	retrieved	611	be31b3ef4b9632eae815b97933f0a78907d107e9bba73e80c8e84a6c9740d5c0	
Q9LT81	retrieved	386	154ced9cb2bb3ac601ac52a294f5e6ad51e91b21a5faaae3976e891d27c3f023	
Q9LT87	retrieved	663	6ff3d6b2c92300d4333a28ca1b7aa013c9a83a230deb24a93478df2560548587	
Q9LTC7	retrieved	320	f100745ec95702fa714662179d38a9299bed64c41f32d353f319ee0e2c3a6ea8	
Q9LTD6	retrieved	172	2ae8709255ea474e75c5fb6629e703ff34652854db2cc1bee047140c847921b0	
Q9LTF2	retrieved	179	24cbe4a0223280867d8a856488fc5248399aa060ab5ca019a7e162ecb0bc2441	
Q9LTI0	retrieved	396	f4f12ed7f395ee4c0c6dd088094d7ea4f097cb10a161657eab72550c0f0da767	
Q9LTJ6	retrieved	385	62e00a27d2395c3733ef1f2f8ccdd38d44f1df7754512547fbb86b60a5ab5416	
Q9LTM0	retrieved	501	9aae72fd999080d6b3cb3048f3211dfdbc700acb6b180898e91509400dff873f	
Q9LTM3	retrieved	502	a1f62b510911dddd5afb292add20cf202b27000ef96797e46c18497a2666450f	
Q9LTM4	retrieved	502	8b14d10ce0dca3eac126cd790aa61947cfe992619e69bab5b0d2ab22ef215743	
Q9LTT8	retrieved	1344	d19707e85312dc4ad9b9ae518cb0e75c690ac36152d6dffd3cc5d34ee4f321af	
Q9LTW2	retrieved	307	289bee652396fbbbabd5a8e5bb0fda9400fcf4692946068f3ac1d2eca9a881dc	
Q9LTW5	retrieved	577	c02f524e86e2d441ec9f7001170003169b483a17e287a2435eb62a88c958b890	
Q9LTX2	retrieved	619	11acd5b7c5854adfa604fa1d4b19e176558f4315a476254b6f1d6b9a5dfdac1e	
Q9LTX5	retrieved	537	923defc93cc8345469f9d0b552f736909d45fe2569d79fe1172ccff66b2eee03	
Q9LTX9	retrieved	718	be06b5c9ca2e491fe3814bb7fbec7b5acde4ce77c95cceaffa29c4d978cce953	
Q9LTZ4	retrieved	274	2f420d9b74d958315ba8cd5d9eeed0930b6437a5c7e8c35fb6719ed196c5f4ce	
Q9LU01	retrieved	280	3d4564fa134dae7bd9b47d0f76e8c49ada6820c5fc3c58d06b79c1137047a4aa	
Q9LU08	retrieved	98	50866dffa725780fc10f7c9a02625121b0cbcb4b5fca3e2c076290f6722396d4	
Q9LU15	retrieved	127	646c20b8ef9afdbe24f469bf4d355ac53c34cc2c8409b0e7ebe791bfb0fa306c	
Q9LU44	retrieved	804	87fd5f9307e6b9686456bb09f5d60ae1764c709fab4a1d5a2589f0e93a45cbf5	
Q9LU46	retrieved	591	65f0e3e604be927f08e4fa63cb6082b741b6809f760a5866ce0e409be3f1f012	
Q9LU64	retrieved	305	8ea9f4e562e20156f22d395849a37c5737eca63e6a86cfbf5c0ee91a6d3854ee	
Q9LU77	retrieved	647	5e26f4d0dadcb1af98155fe1aaff0f8dbb712d97bc0b126354f9dd5c16b8e668	
Q9LUA2	retrieved	332	a1a0004b00e73220793d3ef31db36ea7fa69a78cd94776a4e67e7f0af8ec5688	
Q9LUA3	retrieved	122	3e269bbd9bef6b6605382e0d0645880086a048bd698eb5629b780b7727c7d823	
Q9LUA9	retrieved	373	d39510e66c1c951c490e9b85181cbb9dc9acd29916890e950785bf329ff4726b	
Q9LUC4	retrieved	442	5c4f41078ba29e3e3d3789690540978d04a95970daee034230d6168e4bc4f2a7	
Q9LUG9	retrieved	1309	f67f4e788aee23e60c2e3ddaa17e4cd93acb506d86aee78617f434d651aff7ea	
Q9LUH2	retrieved	477	796146c9827e26a4259f7fa8fab7d619e4f07dcb0b3eebee21414e781918bf01	
Q9LUI6	retrieved	378	674f634556eac10a5297f247122dc8ee6cf6715940761e25c094d0071618add0	
Q9LUJ3	retrieved	163	3e91683c771500d433bb299d2c6a1c46b64852c405150c124232675fd2b4bbc5	
Q9LUJ5	retrieved	293	7094a486cfc32e397b7df57c5e398b40f1382253f1f77097c646ea4c67eadbce	
Q9LUL2	retrieved	480	5e3b6fa15f3840c8620acca299a9c33d44ee6a36b0d802df267968ea44b4e20f	
Q9LUN2	retrieved	714	ef43b9c60577445e251c185bfe4140fa7f225136566d9c71fbdc75f4a263aed4	
Q9LUN4	retrieved	800	14add0e8ace6ef586663c76c476dfa2d0d5b6d652aed54c131310295e498728d	
Q9LUN5	retrieved	398	26f81cb5c123fd20f94ede7985c6c05281d110f2b0c93e59c4aab6fb5b5f306a	
Q9LUS8	retrieved	493	8fc1a4d9c19e3fa345f5851568cc4490f4d90c1614a1dc58448df0ed8fe0f202	
Q9LUV4	retrieved	532	8638d71334630ea50d970c0e8d9d72615767850f98e1835f6b6f490e05c5eb16	
Q9LUV9	retrieved	400	8d9ec58de3c0931a5b39ba0c9e04442af21094f2ee3c8ce6650d8d8512d16479	
Q9LUZ4	retrieved	607	022bd3cf0b21ba98880b70aa8bffb61d2d78f60a016fd7db5d71e22a4d3fea88	
Q9LV04	retrieved	670	0fbb9c3523cd28e2c227522ab9f5e1d465f0a8b77955f35b40fa6fb6e65a02fb	
Q9LV09	retrieved	304	78a8baba98cf2a7315c16f85566a1fea6b63cdb7119ccc3185dc299c7f3b39ca	
Q9LV28	retrieved	326	b317ee1cbb5dcf42712bf67690dbfe1f3ce8d4c401ee8832bc1b3395ce9a5614	
Q9LV35	retrieved	609	5b362945ddb6aa448e5dba760c5aa6b8834e6132db63c62f6039b127eeee5802	
Q9LV58	retrieved	148	bb8a94acc8ad394da8471fec28c4c25488d87963335c45181acf9360ac65dc92	
Q9LV75	retrieved	113	e759989fe503f375d2041d8889b0858889ae1b27abd1d66cae543ae0292274ec	
Q9LV87	retrieved	92	031c64b6f0e5d73dcb6f4b73991a924d4cf3032f0ded94857b50bf5eb1b5828f	
Q9LV90	retrieved	479	589268337effcb88417cc36698d167207eba0be70be033639a58287292999ab8	
Q9LVA7	retrieved	229	1e30afd5d83c8843a03117e4a9caa041a26e8161342fba4dd839ab132ed5b732	
Q9LVA9	retrieved	420	43c50fcaa549a6dcde2e6c7713af81fda2f32c80b0fd70733229c2903a55234b	
Q9LVC0	retrieved	60	2ef830c6e929b45f59943cc0930a5bdc1ebdca908d05a5d84525e3b1530a4539	
Q9LVC8	retrieved	288	0568e5b3fb2ca1aaa0515bf8e8692b217446a7ff3bc7667a8df1eea3c62e1dc9	
Q9LVG2	retrieved	485	0abcb4bdc2d3b578ad1015334a7a620bc09716f53f3c2c451d3c95e3414cd68e	
Q9LVI4	retrieved	352	e7fdd90b30f5602e57883a3c0f0bac581579c1075c4b32ed7762aebfb393ef16	
Q9LVI6	retrieved	647	979850b17fb3988c2bed99d21f9acdffd379f17730eebd42dc5cb1b3d0d2b931	
Q9LVM1	retrieved	728	f34d1b9e2823e9b23d991684c2b70864a54d48aeaa23e5b2feb1618a082496b3	
Q9LVM5	retrieved	324	288b8fc22139300f3e14ac8771c6260cd2173a8dd96446df7e179b46695a1364	
Q9LVN7	retrieved	1095	893978e591063c794ed4dda82372d9d60c798ff883f179d68cbb87144b08c6f1	
Q9LVQ7	retrieved	500	dd91850b8a5f1538d7512b9819588ed149298ea6afeccdacd615875c12d5337a	
Q9LVQ8	retrieved	414	5bbe9f5b9537018f431825fa3cf6d9b9d920cd3c9cdb2b885ba51569640bf0bb	
Q9LVR4	retrieved	398	56b1f87a8e35bdafd801534cf6df95fcae979fefa0f5ec300749d2ccf4a09f0d	
Q9LVS0	retrieved	365	5a4b1c1c1b5cbb390ab9cb63296f5ef1675a86f84be5c07dffdb58e6c09f188c	
Q9LVU5	retrieved	221	7855ccd920b701991fb6e694add639c038dfa1a662befe9c1265e01fec8431ee	
Q9LVV6	retrieved	170	13d9c50e66a5ec7a94d8986f739fc31344c5ea0cc500fedbefe54f295176772a	
Q9LVW0	retrieved	401	85319b76532cd87dbf9c63c588ed51afffbcdd5216ef46e1c5bfb04b7abfbfec	
Q9LW29	retrieved	575	fa6ef05b113f0ceaf3346894b850869b06833f0325e0079be8b8fdb369c59fa4	
Q9LW45	retrieved	173	a83bc53bbc387282e441a8f3d25965bce11e1ac96d0c0ee0badd82d342cbbf07	
Q9LW57	retrieved	284	c41e0ff72007c67dd133f29b8a8e2a28f2d84eb1d732de7f91d54cf47034dc12	
Q9LW64	retrieved	87	f837a722e34465fe425844944750b773f2b9634710db19af3be8b6cb0d2a534e	
Q9LW66	retrieved	568	59216c382bec751c7fe4f485bcf2be3f2337f3fbe0645d4d81786db8c3b15d93	
Q9LW74	retrieved	93	ee4d5b4575380f66189e705459e00791b75ffe743af4b7963c6ac4fa4b9d7922	
Q9LX13	retrieved	219	d0b3cbe95e99e26875f6c6437cf5287c4f7ced8055dc21248f3e29a697eccfb5	
Q9LX33	retrieved	326	2035f06cd58e8c5c061c83017f9a2b390ae4c10e9cbda790818385a768edc9bf	
Q9LX49	retrieved	287	093f485d2c845725fc6b95e94c2f0695e0e6afd35c4efe179e90f3f1efad8171	
Q9LX51	retrieved	520	b4bc60b7bc5b834038f6fcf13e98ef7b8fff019c535f53ac70e13249d15cc287	
Q9LX56	retrieved	475	212c794c17d4be84e05e983e081ca8ebb0f9d19227b5d6b4448da0ce3c3da153	
Q9LX86	retrieved	170	123b4c7144939a8c696c5faa8c3ac9078c534492fda8a0c2a5d11dc710049f54	
Q9LX93	retrieved	301	7e4de3188f0068b3a431ed234577aa4dcdffcb5192afaed21db4e350a07870bb	
Q9LX99	retrieved	1273	6048b3b3e11bf2501ff8ace234a0010f85dd4f75d6147d0ebf2a4016b0e0e4a3	
Q9LXB3	retrieved	500	4ad8a06c191a14639abea2585cf83dba52c10bec47a691c1074e5aa346e2d305	
Q9LXB9	retrieved	280	cd37af8d5e149976a2b1ed04e29e9786874072f4385433a6fbc6cdd8eb62deda	
Q9LXC9	retrieved	300	49705fa67254b96b05098fa89d6a4f8c6eccf24242beb9ca62b6b22ff8aebdeb	
Q9LXE3	retrieved	409	3688e0200392679b7b0f6858db8a4b1a22a6180166b7c0bcfbd5d74135ca2ac8	
Q9LXF3	retrieved	187	3cb211c081d6cdadd53353966a6186ec10f64df8bc12772c33d93d80291cc685	
Q9LXG5	retrieved	94	5404b2727a8ef1662e81c779794d0133f09ce3b56ea83c5f4a3420d4bca23020	
Q9LXG8	retrieved	548	73cfb1ac5e84ebbac2b231545c094c62d50c7178cbb7091415218770409eaec2	
Q9LXJ0	retrieved	473	0fc81ed9c6b45f2659634cad412201271b163177f8f218f7a93b6517a9b8fa18	
Q9LXJ2	retrieved	72	433bb4ee55890b263eddf7235ba34137ceba9aab0e6ea2e8300622a5e9f4d3cb	
Q9LXK1	retrieved	107	d73af981448e19ab503e8a8ff39368cb72394fdae50f7aab121e45af75b010df	
Q9LXM2	retrieved	280	4874714e4ddd11c9d5088315086d9bdeb8bacd02ff30360ed493aeba21bde60b	
Q9LXM5	retrieved	204	d6e210a04d964f082d5a7dd96c9b2c01f9b8723418bce52d02b7620c48995e4f	
Q9LXU1	retrieved	311	d07c2119846ac6712617a717c9dc2e2ef04183783f13b527d77f566d29f948f7	
Q9LXV0	retrieved	488	7905187acd0079a91f86545e2dc504a10ceb0d5b97cecc7a69e223b39f098cf9	
Q9LXV1	retrieved	73	82cd1e14d8a86eacd8b2e694538398c552b368b72f4d70a1aa336aadc08925e9	
Q9LXV2	retrieved	280	512a8a3616ef584a6148c4e9ca9d08a6c057e03db97b55929e1bb354c08ca055	
Q9LXW7	retrieved	1580	043e6861a0377093e79a1214f1257a33b7dbadce5faaf998913496ad882e61c3	
Q9LY00	retrieved	294	b5cd531f80c065d41817d7725e567ef2a448944f35c7072c5162e6566ebf9f08	
Q9LY28	retrieved	479	cf02534aa5a951398c52df4a313a31d5dd44e99329097a2f2c557815034e0ed7	
Q9LY43	retrieved	351	5dccf438f21f165f0150b18ffec1b993cd7eda7b7c1dbe0f2d942765d177563c	
Q9LY50	retrieved	814	201505bea9de04ed0f2ab62420d4f5044e7cdbc2b4793ff9b52b0538482cc876	
Q9LYA5	retrieved	256	d13b9132027ce2aa22324c5d302af09a5315cf5a1dd464e3473f489fea463a4c	
Q9LYC7	retrieved	332	7b3732cd7578c6e183a6bd3a9567b94fd0b5e39d706f451cdecce56f44867b40	
Q9LYC8	retrieved	102	0c4ec0371970ff4b7e8b96784689f26470411d5c58add33dc3b8df7fc4e2e587	
Q9LYD3	retrieved	236	16c8ac25653ebbbdeb36e432c257b82d5f12b2066a6456702f1308cb203450c6	
Q9LYD7	retrieved	314	1dadbecba2e9f8463b5476648eee39b6fabeb23f5afee2417708742f5c6c049a	
Q9LYE4	retrieved	344	d6d3c3007c52bf082552e2d93b26f873b79c2e4801dfb80c1f7b8eb36a0ee720	
Q9LYF8	retrieved	902	221862afa9672e9e65649d602def020e1d6374f48696bb36c00d5a090d67ea2a	
Q9LYG3	retrieved	588	939fbc9711450157926a9a067d01b75700fe34b0b5fca81c3fdfef43fb74fb8d	
Q9LYG8	retrieved	273	9a9a3cd319c1f22561c568ea467979a969407f28b73ad1e402ebb3431f9c2d70	
Q9LYK2	retrieved	493	9613b2f52e672f5ad266f52d64945dbe862b8483644e70ce3b52ad7789ddeb5d	
Q9LYK7	retrieved	590	19fdf8c48affaf06418121a7933f27cd39d842eb13246d940187bdf7827c746a	
Q9LYL6	retrieved	446	f7a9e033ae04639c2479c85502e79f178e2e5a9ee3030a042488dd5f0950e799	
Q9LYN0	retrieved	209	a0e51b2663cb40094ebf592e4185d1ef05f833ecec8d2298ea81ec032c50d846	
Q9LYN8	retrieved	1192	6c651496a60bfeb18110482f7a7c21f78717467d19c824060ea568ab9ef3219c	
Q9LYP4	retrieved	303	792c7daf7347051216675c0a0e33cfd57e2e41dc2b94d002136b767b3ab355c6	
Q9LYR4	retrieved	438	84b9f50bbd764d7fad2c9b173a9af77eb868de425c908edb8a362e7f2cb29441	
Q9LYU5	retrieved	370	5193cc15183677d7b5bed976b66a5930059bc9a9976eb86437816baeb09338b6	
Q9LZ41	retrieved	123	21205e967c3232fab02665723c790b94b48061ac11338f7b88829343fe57f811	
Q9LZ61	retrieved	322	365a8c7c3519d51b3885ac16bd87b523a94aedcc4cc73ceed84ac1a6cc927997	
Q9LZ65	retrieved	222	3e88683c8b2c1c4fe26ebde452caec14a3a09a43ded98d3577ccdd1858e46ae3	
Q9LZ78	retrieved	127	76482eab2aee38b6cad016b19866e25c6e8bec5c106e8b1d3b7ffbdbce2bc4d0	
Q9LZB8	retrieved	634	0416b9d6a81d05428e78e487cbbf875e0127fdc76092f28814681379ac8afa3d	
Q9LZD2	retrieved	70	2dbf8cd0b415a45376988b646186f26508e9e752a277accfe27497ccc1ec6e8f	
Q9LZH9	retrieved	256	6ff8ccb6c51526514b2d27f2f8a2aedbc816a494e1c842ccddc16733cc6b74da	
Q9LZM1	retrieved	453	8a4c8ebff667b89cafd7e035489b9d0c6a7cb4e39695ed15f6e49526a830c082	
Q9LZM6	retrieved	267	9d0c184e803b623917807f7ed3fcf75e901a340791d319ae20d1dfd3bdd5b4c4	
Q9LZM8	retrieved	575	148256561a14ea95c8449130bbe745f73d8ea6fb91279eacfceb03b79ce9c925	
Q9LZN0	retrieved	546	cd6eaf3f146b3449fcc42aafb5411fef9c4eb611ecbf760d0f6d6a39861b0cc2	
Q9LZP8	retrieved	146	343cefa8888368c1eccf503bdd4a77b05dfafd1d0b78b43b993610cd1bd739af	
Q9LZP9	retrieved	131	8e7a344ca4ef0e9774d2f9e2a99a381faca8bbbb1525136aab9bed6069158114	
Q9LZQ9	retrieved	726	3c66fd4da9e14a624c66adbe6ad6a4b296f64d8f82002156f931e807c3b11ca6	
Q9LZR5	retrieved	294	36234fcf9b21b2b0f46315edb2c37c639b3c16314b66f991d8a461919f3e6b04	
Q9LZS7	retrieved	359	0a862addca5e7250fe9c8c20784f04d12589e87eb6e3d94270fdc818ea1dd15a	
Q9LZV6	retrieved	263	3c127fd0f9e1f1c5794e3d6abc3a6e84ac3d7f06dd6e379cce842781739d95ca	
Q9LZV7	retrieved	967	ea27e2dbb36347203c9512c6af3b269675171e1a7dfa9801d933c9f7504a22a2	
Q9LZW4	retrieved	442	add6d3a6f9e8deedaee86178abd933d919ee50c7c8855099fe00cb8839071a1a	
Q9LZW6	retrieved	217	a06ea29e4ae7e0b9a4cf43bc47d2f66ef901a5eb40db1c14e9aec4d0998e11c8	
Q9M000	retrieved	623	890c2b560e7b4ab720d1e467fc49f5865d1cb6870d6f942d23aef48a6f069506	
Q9M007	retrieved	767	5e36ba63fb57b8b39faa96af17bd4566c9635685b066bea430da0e336fd62818	
Q9M012	retrieved	223	388a0780e0563c61420ca5cdbc85712b94698e61c7cce80384aaebd7217c2f62	
Q9M020	retrieved	688	da204d2e6cb9d403b35358ebf7ee98b7a14542a079321ba563735b34cdb9b309	
Q9M021	retrieved	682	72afa860ad02cd0fba648834f9bb1e063a1e9f0612ebb6498aabdbffa6de27cf	
Q9M035	retrieved	427	4a1c82208ba8ab0df5901cc5c788ead38b495a03afea7913604830b61a2e21c5	
Q9M053	retrieved	293	536b04ba7f783ba08c69f1bbccc917ca600395bcefe79ab5fae6eccba37afa3e	
Q9M085	retrieved	412	092069ad793db30ac1b6679c55ff77b4e7c013553547c0febb01b316b5caa96e	
Q9M089	missing	0		not returned by UniProt
Q9M0A4	retrieved	733	9aee40901a013b14f7cd8558d823f94d2447d1486c7470727f629743bf8abd2c	
Q9M0B0	missing	0		not returned by UniProt
Q9M0E0	retrieved	129	47ccafc5a0f2ed1ef93432b62b362b28fb37a1e5991f6aabdb93977cda013dc9	
Q9M0F7	retrieved	415	15bb2b63eb89a1919e2ec08aab77fdafe598b50ca32a4ddaa8da7d9ffa4495e7	
Q9M0F9	retrieved	473	5b0be2eec7d26f6a76235ad35ef301e3024d27960a37c071a65048f104602556	
Q9M0G2	retrieved	356	1ae26da598606d91241589d6320cd24d548be633e0129da90c0e566b95e4ee08	
Q9M0G7	retrieved	1013	a6ee430e6f939258cb26e4e35b0afff32408732ec2f01db3bbd79f02ad0909bc	
Q9M0I6	retrieved	348	116643475ab8ba0683dd5c81dc3764f602ddb168a348a66af1a0f0456aed7983	
Q9M0I7	retrieved	648	29e051bbadc57236edafae144f58042a35ada439bfadf6c99a074968cc7f0eac	
Q9M0I9	retrieved	256	28edfbed66a8af189fb7ae244ce1407c9da3085488fc425b221faa0d09f35445	
Q9M0K4	retrieved	283	57e8e9786f437e8e1f70badc466507ff49e4034cd0a238c95f9dc9c6e050b866	
Q9M0M4	retrieved	343	212c908a6cbe241f5ed1cf117200ac976d90af577f94663f557d476d33cb5f65	
Q9M0V0	retrieved	197	641f93a0861df47c2a33d32bc73a5aa97c9b34fb1369ca7ec35b56d6ad4b681e	
Q9M0V3	retrieved	1088	166c93591ae54b40ec629f836ff4d8c36f9b277c632b9aba09878a7fb3cb7e95	
Q9M0V3-1	missing	0		not returned by UniProt
Q9M0V5	retrieved	250	37fb236f990efb042f15bd0c8fe285a676bffb40f9822b5f633c459ff689243f	
Q9M0X8	retrieved	298	4b4110e4f83cd07d7e4baeae8217d101fa84dd1e0071305c37680a6b8dc90ca4	
Q9M101	retrieved	520	1d219670cea37d8ba96b0101fd896c744368a7ee8ce5bf2040ffac588330c409	
Q9M111	retrieved	809	069d6478a39b26442d47cf17e9eefcf50d624d75551d0b5267b72914dc202885	
Q9M155	retrieved	714	99e3481957d4ef79c8c7964462b662304ec4f1829690e14cc1beb7d859cfa0ea	
Q9M1B4	retrieved	403	0a62f5f590d9562feaf0ebe41c2ad22b2833598eb94e470da693d1752568f761	
Q9M1E5	retrieved	481	fb93087f5dc4fe07449d64e6708d8df08601497ce72cecca604f8a3d4cdecd30	
Q9M1E6	retrieved	245	67701f5425812e59923c196bd67526642d48571a5c3a03cf9220ceb340caded2	
Q9M1K0	retrieved	258	2116e367f8f37b4a0fbfe327d1d166b3643a12019a38405542d0a93d51d2690c	
Q9M1K1	retrieved	253	bd1a2d5742f5bd28610343e48f474cd0bdc176c51bd8725e95be4927d3ec8df1	
Q9M1K9	retrieved	272	0ce998d816dddc7bf0d7481139f4092f05bc698c75563005828fa7f8c933b980	
Q9M1L9	retrieved	372	0a1d399c15921f370340551c5c6ff22c4853548d5bebd7edc0fc4ca4ec940d92	
Q9M1P5	retrieved	181	b1051595d68bcc53ed23ea7528b7261a62cea8daba81df6acccbef86d746786d	
Q9M1S9	retrieved	486	c50beec294e4886f5102345faed43127d0fe6bfc0c70c853a7862f9a90965285	
Q9M1U2	retrieved	204	452ba1e339c7a558aa3634bb0651be0c4b00a1e13180e4caf1a317881c69af10	
Q9M1U3	retrieved	91	bce200f4f441517d95425b04dfff91b6dd4ba33f6fac16f8a35e1794bd894154	
Q9M1V9	retrieved	239	23fd39277c9f308a274d61f42f0cb5b2ee100767475226345aa512668178d6c1	
Q9M1X3	retrieved	69	8bb9559c70ab4654025381ce5935b232cfa63f7b4877221cda862e50ef400f53	
Q9M1X4	retrieved	153	8184f0f283ead12a19db925fda55ecd1c476598410a480022056e86de6ae3959	
Q9M1Y3	retrieved	611	f00d339f0fe9ed61de848755b568032fa0d276c4ee323ea251b6551830ae6ae6	
Q9M205	retrieved	230	a24adedfa2ef14f6d9192382b0a6f7bcc6c8e1bd3489374c264d35fa5f8b759e	
Q9M219	retrieved	558	7478799944ddd2a8427627340786ab9d9cbc17fe25491b122b5a0f8b87de5561	
Q9M223	retrieved	228	e30b6d19ad53955a776cfc5f79825cb5995f06dd8bca077fc524614b8f6fbe25	
Q9M246	retrieved	238	05ef2728e7bd4004241cc035da44b1bcc201a1bfbe61cf00b4e090db7b96b5e1	
Q9M274	retrieved	334	fdbefdbf5a4c2fc032267d0558a8c1d6e31a7e5785d34e921788ea99d41342d7	
Q9M2B3	retrieved	341	d745a064b03e927628bb7d065ee6f3bec79c36febc0af18cb32b40d3b0c9c530	
Q9M2D2	retrieved	410	4799b8914ac9de548c02cf8fc5b0026129d4db9f3de26b24929f212a6dc92770	
Q9M2H8	retrieved	307	0e132df2637a168f3a4ff437b408d09ac3bbcd6a2997b21b5a8920fc0c620e85	
Q9M2K4	retrieved	329	3229055eede888ac94f4339d38bafc1428fd8b267658fdfea3727b04060923ce	
Q9M2K8	retrieved	256	8dc1ffa65f6a13eb118634e21f71a8d4c84b51e7069c6e258159d755d714c670	
Q9M2L4	retrieved	1025	580d9b8e80b536bf04ad6cea5b54cf1b06781310e9a109da72fbd9f3ef1d8207	
Q9M2M5	retrieved	426	0987b3fe992d5496e6745133c21f88feb5024c9169ef4827b3e599c2a59f8849	
Q9M2R4	retrieved	662	6ff0ff1e05ee62ba2ce22cb9e41c5a5ff812126862cf6b88adb8e98a1b1ed2fd	
Q9M2S6	retrieved	273	a65d07ba78f743d2cb9be977c1fd8872e0dde74525b20dbb49568075627b8056	
Q9M2S7	retrieved	190	0fc016edbeaa79b7ef224d729d80fe5ab3ed5800c52778dd7369b1ffb1af5b72	
Q9M2U8	retrieved	296	35170fc469b049b3e155086609d2d8553b4939f7b2ab6c4be5c77a83cf4a2446	
Q9M2Y9	retrieved	310	c909a443bbbd49904cc59d036ae3ebb33b109734d91b115abf0d72ba47b3edd0	
Q9M2Z4	retrieved	233	107eafe72db03f975aa466f33cc7273ee2eba82190b1b9110a033891b5762902	
Q9M310	retrieved	411	79f4d90f2ddba3869e3114d656dae40a7b3cc1a92b537ff66593f65d9f3d2725	
Q9M329	retrieved	114	6c38f4274e2b26c84c8fb882f524c7d174ba48db726d1fa3b88dedb8115bcf76	
Q9M337	retrieved	82	f1ec9fd26a971cd0a3576a049eb518013fe2ad45ea3c427c1a994120e492b44b	
Q9M339	retrieved	249	23e7c0c21d2bc14bbff3ae1f3c9f630ba1b4105d5b74aef94db725b4bd48ecb6	
Q9M345	retrieved	677	02559672486fbcb054b6a329226e37bf6fdf4f184f9aa711909df161d46242c1	
Q9M350	retrieved	745	dfb0211dd43c4a2ffff4baaa5e00e5207d4f8de2c8ca05b2cca4a31cd3831a7b	
Q9M367	retrieved	517	5fdfea017b4a5ccf5cd618ae7155d1f77339c40c2a55c111a49ff1f19be35fd2	
Q9M376	retrieved	240	f4ae61f70e2e48b16fd7023125d19dd300b9fd6d174ac02a0bb08fa61805a589	
Q9M384	retrieved	653	728a4dd9ade66a3f31f9452ab51f3ab1a9fb5afd93864236646558c8aef1e579	
Q9M390	retrieved	570	bd1776b5cafd1f84bca7fd7c6834a6e41c0211e9927d8aa828961e3be4aff70c	
Q9M392	retrieved	203	bf4ffb422d9338c409b33b570faa8684c3c9e438d03bda91b0814f6e81ff6d22	
Q9M3B3	retrieved	522	fe3bf90fa952d26f211faa6283666f7445de5a5aa329ac6f5044dcf5427426a5	
Q9M3C3	retrieved	154	c570e836855afa635dd7e10c1b9a9061742c70e9c9c76eefce6a08b83bb5f8cf	
Q9M439	retrieved	388	77dba33e1206460e1647eeae0f9e1e32371a8fe33baf3bef60d55850c5e4f0c9	
Q9M4A1	retrieved	383	7cc939080757e3df22885ee6b9c820350c20ea6343bb90068b6d01f8c28dd15a	
